Date,User,Tweet
2016-01-15 17:34:10+00:00,JoeToplyn,Today is Wikipedia’s 15th birthday. This joke about Wikipedia’s birthday is a stub. You can help the writer by expanding it.
2016-01-14 03:14:12+00:00,JoeToplyn,The wife of an NFL player is pregnant even though he had a vasectomy. Apparently this time it was his doctor who fumbled a ball.
2016-01-11 19:06:00+00:00,JoeToplyn,"The Playboy mansion is for sale. Hugh Hefner is okay with that. In fact, he’s taking Viagra so they have a place to hang the For Sale sign."
2016-01-10 00:48:59+00:00,JoeToplyn,A woman who had a transplant now plans to marry the guy who gave her part of his liver. So the bride-to-be already has “something borrowed.”
2016-01-08 20:00:56+00:00,JoeToplyn,Now Campbell Soup will identify any genetically modified ingredients on its labels. Which explains the new name of the soup: Chicken Poodle.
2016-01-07 20:13:33+00:00,JoeToplyn,Today the first medical marijuana dispensary opened in New York City. So say goodbye to The City That Never Sleeps.
2016-01-04 21:03:19+00:00,JoeToplyn,Saudi Arabia has ended all flights to and from Iran. That’s really going to hurt the main airline in the Middle East: 72 Virgin Airways.
2016-01-04 21:01:31+00:00,JoeToplyn,"Two dangerous earthquake faults may be connected in San Francisco.Residents are so scared that the avg apt rent has dropped to $50,000/ mon."
2016-01-02 22:51:29+00:00,JoeToplyn,A would-be bomber in UK asked Twitter followers for target suggestions.He also asked Facebook friends if his suicide vest made him look fat.
2016-01-01 22:37:06+00:00,JoeToplyn,"In Fla., a man who was trying to time travel crashed his car through a building. Apparently he wanted to travel back to when he was sober."
2015-12-28 22:27:52+00:00,JoeToplyn,"Chipotle reopened their Boston restaurant that sickened over 100 people. Apparently you can’t keep Chipotle down, or their food."
2015-12-26 21:23:52+00:00,JoeToplyn,"This year in a lot of the US,Christmas was unusually warm. Scientists say it’s because Santa brought so many of those exploding hoverboards."
2015-12-24 16:36:35+00:00,JoeToplyn,It’s Christmas Eve. Santa Claus is coming to town. And Donald Trump is busy building a wall in his chimney.
2015-12-23 23:38:33+00:00,JoeToplyn,"Forbes Magazine just named Johnny Depp the most overpaid actor in Hollywood. To save money, his next movie will be “Pirates of Pittsburgh.”"
2015-12-22 23:38:22+00:00,JoeToplyn,Chipotle restaurants were linked to a 2nd outbreak of E. coli. They’re taking it very seriously.Now all their placemats are made by Charmin.
2015-12-22 01:58:34+00:00,JoeToplyn,"Bill Cosby is being sued by Sammy Davis Jr’s ex-girlfriend. Because it’s Christmas, next in line are 9 Ladies Dancing and 8 Maids a-Milking."
2015-12-19 22:56:17+00:00,JoeToplyn,"A new report says that in 2015, arrests of NFL personnel went down a lot. Either that or the guy who reports the arrests had a concussion."
2015-12-19 01:47:17+00:00,JoeToplyn,The National Film Registry just added Disney’s 1946 movie “The Story of Menstruation.” It features the Seven Dwarfs but Grumpy is a woman.
2015-12-17 19:32:07+00:00,JoeToplyn,This year a German church is holding a “Star Wars”-themed service. It’s where “Star Wars” fans can all gather together and pray to have sex.
2015-12-16 22:36:03+00:00,JoeToplyn,"A British Airways passenger took a crap so smelly that they had to land the plane. Weird. On an Air France flight,nobody would have noticed."
2015-12-16 01:50:17+00:00,JoeToplyn,"The Girl Scouts have approved the online sale of Girl Scout Cookies. In fact, they’ve already set up a special website: StuffYourFacebook."
2015-12-14 21:01:33+00:00,JoeToplyn,"Bill Cosby is suing 7 women who accused him of sexual assault.But because it’s the holidays,he also offered them mugs of his special eggnog."
2015-12-11 20:36:41+00:00,JoeToplyn,"This weekend is the big Geminids meteor shower.You’ll see hundreds of flashes of light, like Ronda Rousey did getting punched by Holly Holm."
2015-12-11 00:58:45+00:00,JoeToplyn,"For safety reasons, Overstock stopped selling hoverboards. So it’ll be a disappointing Christmas for kids who asked Santa for a broken leg."
2015-12-08 20:25:17+00:00,JoeToplyn,Amazon CEO Jeff Bezos offered to send Donald Trump into space. Bezos said he would use a hi-altitude balloon powered by Trump’s own hot air.
2015-12-07 18:01:55+00:00,JoeToplyn,Today a 7.2-magnitude earthquake hit Tajikistan. It would have wiped Tajikistan off the map but it couldn’t find Tajikistan on the map.
2015-12-03 22:41:43+00:00,JoeToplyn,"In California, Dow is turning raw sewage into drinking water. To make it more acceptable to consumers they’re calling it Pooland Spring."
2015-12-02 21:41:26+00:00,JoeToplyn,A new website for Disney fans who want to date is called Mouse Mingle. And for Disney fans who just want to have sex there’s Tinderella.
2015-12-02 02:31:13+00:00,JoeToplyn,"In 2017, Manhattan will get a new area code. It’s because sales of iPhones really took off when Siri learned to speak rat."
2015-12-01 02:18:55+00:00,JoeToplyn,"A Utah woman was charged after driving around town throwing eggs. Or as McDonald’s calls it, the “All-Day Breakfast Express Menu.”"
2015-11-26 22:10:37+00:00,JoeToplyn,Eating turkey makes a lot of people sleepy on Thanksgiving. That’s what Bill Cosby is thankful for.
2015-11-25 21:34:56+00:00,JoeToplyn,"A NC barber is giving a 9-year-old boy free haircuts for life for getting straight As. The boy is so smart,he donated his haircuts to Trump."
2015-11-24 17:26:08+00:00,JoeToplyn,A Penn. doctor is accused of hiding a camera in the employee bathroom. Apparently he thought the only important shots to get were beaver.
2015-11-23 20:41:49+00:00,JoeToplyn,A new report says 6 of the top 10 worst traffic bottlenecks in the U.S. are in LA. The worst is the office door of Charlie Sheen’s lawyer.
2015-11-22 01:10:06+00:00,JoeToplyn,Yesterday Sioux Falls SD got hit with a record snowfall. The whole city was at a standstill...like every other day in Sioux Falls SD.
2015-11-20 23:16:07+00:00,JoeToplyn,An Oregon defendant brought human feces into a courtroom as evidence. Apparently it was a case of potty larceny.
2015-11-19 19:26:40+00:00,JoeToplyn,"Ex-Subway pitchman Jared Fogle sentenced to 15 years in prison. Unlike at Subway, now he won’t be able to choose what meat goes in his buns."
2015-11-17 23:07:04+00:00,JoeToplyn,A Papa John’s pizza franchisee was found guilty of falsifying documents. But he’s going free because the verdict wasn’t delivered in 30 min.
2015-11-16 22:14:39+00:00,JoeToplyn,Marriott is buying Starwood Hotels for $12 billion. That seems like a lot but $11 billion of that is for the contents of the minibars.
2015-11-15 01:35:55+00:00,JoeToplyn,Scientists have detected a strange warm spot on a Giza pyramid. They happened to notice it because it’s right where they walk their dogs.
2015-11-12 22:53:51+00:00,JoeToplyn,KFC is starting home delivery of its buckets of fried chicken. Great news for loyal KFC customers who can’t fit through the restaurant door.
2015-11-11 19:59:40+00:00,JoeToplyn,Some people object to a nude female statue on a tech campus near San Francisco. Apparently it has an anatomically correct silicon valley.
2015-11-10 23:40:57+00:00,JoeToplyn,Target is under fire for selling sweaters that read:“Obsessive Christmas Disorder.” No word on plans for its Erectile Dysfunction Yule Logs.
2015-11-09 17:43:29+00:00,JoeToplyn,A group is protesting the new Hello Barbie doll that connects to the Internet. The problem is Barbie’s new boyfriend:a rich Nigerian prince.
2015-11-07 21:30:31+00:00,JoeToplyn,The Kardashians threw a “Great Gatsby”-themed birthday party. It was a surprise party:they were surprised that “The Great Gatsby” is a book.
2015-11-06 19:31:11+00:00,JoeToplyn,"Today the big Christmas Tree went up at Rockefeller Center in NYC. In no time it’ll be decorated with 45,000 shiny cockroaches."
2015-11-05 22:30:24+00:00,JoeToplyn,"In California, surgeons removed a live tapeworm from a man’s brain. The surgeons needed 5 scalpels, 8 hemostats, and 26 barf bags."
2015-11-04 20:33:27+00:00,JoeToplyn,Police in Iran just closed down a fake KFC. The problem was that the chicken thighs and breasts weren’t covered by burqas.
2015-11-03 23:41:11+00:00,JoeToplyn,"Today is National Sandwich Day, which explains why so many babies born today are named “Oscar” and “Mayer.”"
2015-11-02 18:11:39+00:00,JoeToplyn,"China will be building its own new passenger jet. To make sure coach customers stay in their seats, it’ll have a Great Wall of First Class."
2015-10-31 15:43:16+00:00,JoeToplyn,"In the US, Halloween costumes for dogs are a $350MM business. That includes all the little Baby Ruth bar costumes you see on people’s lawns."
2015-10-30 22:13:35+00:00,JoeToplyn,An Oregon man was arrested for breaking into a house and stealing a woman’s underwear. So he’s going to jail and she’s going commando.
2015-10-29 21:54:38+00:00,JoeToplyn,Today is National Cat Day. It’s the perfect day for people to act like cats and not care that it’s National Cat Day.
2015-10-28 20:02:56+00:00,JoeToplyn,"Olympic officials plan to hold sailing events in Rio in a very polluted bay. The bay is so polluted,they’re also holding the marathon on it."
2015-10-28 02:55:33+00:00,JoeToplyn,"On Monday, researchers reported that hot dogs can cause colorectal cancer. So there’s another reason not to put hot dogs in your rectum."
2015-10-26 20:18:36+00:00,JoeToplyn,Today is Hillary Clinton’s birthday. She put 39 candles on her cake and swore that’s all the candles she had.
2015-10-24 18:14:29+00:00,JoeToplyn,Texas residents are bracing for Hurricane Patricia. Experts say winds will be so strong that people will be dancing the Texas Thirteen-Step.
2015-10-23 21:15:04+00:00,JoeToplyn,The strongest hurricane ever recorded is about to hit Mexico. Luckily the whole population can take shelter in drug kingpin prison tunnels.
2015-10-22 21:48:22+00:00,JoeToplyn,"Some scientists say that the human fist evolved to punch better.If you disagree,they’ll also show you why the human middle finger is longest"
2015-10-21 20:59:00+00:00,JoeToplyn,A huge asteroid is going to fly past Earth on Halloween. Apparently the asteroid won’t hit Earth because Earth will be handing out raisins.
2015-10-20 21:54:48+00:00,JoeToplyn,A Google employee is living in a truck in the company’s parking lot.The problem is 50 ads pop up every time he searches for a parking space.
2015-10-19 17:32:16+00:00,JoeToplyn,"Amazon is suing over 1,000 people for posting fake reviews. It could take months, but Amazon Prime customers can get a Free Two-Day Lawsuit."
2015-10-17 22:18:28+00:00,JoeToplyn,Some New York City taxicabs will switch to a fare meter that uses GPS. It’s an app that drivers can install on their smart-turbans.
2015-10-16 22:07:20+00:00,JoeToplyn,A FL couple in a mobile home refused to surrender to police until they had sex. It was all for a special Valentine’s Day edition of “Cops.”
2015-10-15 00:29:32+00:00,JoeToplyn,"In Alaska, a woman high on synthetic marijuana destroyed a Subway restaurant. Weird. Usually it’s just the sandwiches that are toasted."
2015-10-14 00:14:52+00:00,JoeToplyn,Anheuser-Busch InBev bought rival beer maker SABMiller for $104 billion. But it’ll get $5 billion back when it returns the cans.
2015-10-13 02:29:19+00:00,JoeToplyn,This weekend the big box office bomb was “Pan.” The problem was that too many movie reviewers obeyed the title.
2015-10-10 23:49:23+00:00,JoeToplyn,"Recently in China,a 50-lane freeway had a huge traffic jam.1000s of cars just idling.The good news:that’s less pollution than one VW diesel."
2015-10-09 21:30:14+00:00,JoeToplyn,"Khloe Kardashian says Kim completely lasered off her pubic hair. And the guy who invented the laser is thinking, “Why did I even bother?”"
2015-10-08 22:34:19+00:00,JoeToplyn,"In Oregon,a woman wanted for theft was found hiding down inside a portable toilet. The police let her go because nobody wanted to frisk her."
2015-10-07 22:07:50+00:00,JoeToplyn,National Geographic will air the first live brain surgery. They’re trying to solve the mystery of why people save old National Geographics.
2015-10-02 21:21:24+00:00,JoeToplyn,Kim K admits seeing Caitlyn’s breasts made her want a boob job. Doesn’t Kim already have a boob job? It’s “Keeping Up With The Kardashians.”
2015-10-01 21:35:06+00:00,JoeToplyn,"Volkswagen was just stripped of two ""Green Car of the Year"" awards. On the plus side, they won a dozen awards for “Greed Car of the Year.”"
2015-10-01 01:24:04+00:00,JoeToplyn,"A South Dakota tribe plans to open the U.S.’s first marijuana resort. It’ll be like the casino they opened, except it’s a joint venture."
2015-09-29 22:03:05+00:00,JoeToplyn,"Ralph Lauren is stepping down as CEO. You can tell he wants to take it easy. Now on his shirts, there’s a little man playing shuffleboard."
2015-09-29 02:41:58+00:00,JoeToplyn,"Mary-Kate&amp;Ashley Olsen are getting sued by a former intern. Actually,Mary-Kate is getting sued&amp;when she needs a nap Ashley fills in for her."
2015-09-26 15:04:07+00:00,JoeToplyn,Are rape and murder ever funny? How about if the victim is Donald Trump? I weigh in on these comedic conundrums here:http://t.co/eeKQgh465d
2015-09-25 22:04:00+00:00,JoeToplyn,Supermodel Gisele Bunchen is releasing a $700 coffee-table book. It’s really a $10 paperback but they Photoshopped it.
2015-09-25 00:53:00+00:00,JoeToplyn,"In NYC, a man sexually abused a female plainclothes officer in a subway car. Apparently he got on, he got off, he got arrested."
2015-09-23 22:01:56+00:00,JoeToplyn,"Today the CEO of Volkswagen resigned because of a diesel car emissions scandal. To repair its image,VW just appointed a new CEO: Vin Diesel."
2015-09-22 21:30:02+00:00,JoeToplyn,Snoop Dogg is launching a marijuana lifestyle website. The site has already had six million hits—like Snoop Dogg.
2015-09-21 18:59:31+00:00,JoeToplyn,General Mills created a “selfie spoon” that lets you take photos of yourself while you eat. Let’s hope Charmin doesn’t get any bright ideas.
2015-09-19 20:10:11+00:00,JoeToplyn,"A CO man was found guilty of dumping tons of trash in a national forest.On the plus side, he was just hired as head of programming at Bravo."
2015-09-18 21:17:06+00:00,JoeToplyn,"An online site is auctioning Princess Leia’s bikini costume. Unlike the guy who buys it, the costume has actually touched a woman’s breasts."
2015-09-17 22:18:09+00:00,JoeToplyn,Yesterday Ahmed the clockmaker said he wants to go to MIT. Makes sense. He’s not the first Ahmed to want to be surrounded by 72 virgins.
2015-09-17 00:04:14+00:00,JoeToplyn,Two federal air marshals allegedly filmed their sex with a prostitute. Their defense: it was a training video for searching body cavities.
2015-09-16 00:26:31+00:00,JoeToplyn,A teenage boy in Oklahoma accidentally shot himself in the leg for the second time in three months. It was a 38. Not the gun...his IQ.
2015-09-14 21:00:24+00:00,JoeToplyn,A Florida man filmed his own car crash with a selfie stick. Luckily he could get towed by his auto club: Triple-A-hole.
2015-09-13 02:48:45+00:00,JoeToplyn,"A password-cracking group revealed 11MM passwords from Ashley Madison accounts.So, men, the lesson is: to avoid hackers, stick with hookers."
2015-09-12 00:33:56+00:00,JoeToplyn,A man on a JetBlue flight urinated on his fellow passengers. Apparently he was a sleeping New Yorker who dreamed he was on the subway.
2015-09-10 22:12:03+00:00,JoeToplyn,A grandma bought 12 bags of cocaine for her daughter’s 18th birthday. She explained it was so they could play Pin the Tail on the Drug Mule.
2015-09-09 22:22:52+00:00,JoeToplyn,"Because of an engine fire, a Carnival cruise ship is stuck in St. Thomas. Luckily the fire was put out by the ship’s overflowing toilets."
2015-09-08 22:43:26+00:00,JoeToplyn,Hillary Clinton said she’s sorry for using a private email server.Then she said it again because her first apology was mysteriously deleted.
2015-09-07 18:55:26+00:00,JoeToplyn,An Amer. Airl. flight from Phoenix to Baltimore turned around after the pilot felt sick. Of course he felt sick. He was flying to Baltimore.
2015-09-05 20:56:08+00:00,JoeToplyn,"It’s Labor Day Weekend 2015. A lot of barbecues, a lot of grilling going on...especially wives grilling their husbands about Ashley Madison."
2015-09-04 22:26:41+00:00,JoeToplyn,Some schools in Gaza expelled girls for leaving their hair uncovered. This happened after the female principals first issued veiled threats.
2015-09-03 22:02:27+00:00,JoeToplyn,A young woman found a hidden camera in her hotel bathroom in England. Apparently the British call that kind of bathroom a “looky-loo.”
2015-09-03 01:48:09+00:00,JoeToplyn,Saudi Arabian women are now allowed to run for office. That’s only because Saudi Arabian men know it’s impossible to run in those burkas.
2015-09-01 22:33:31+00:00,JoeToplyn,"Today at a café in Alaska, President Obama bought all the cinnamon rolls. “Okay, maybe I will support that Iran deal,” says Chris Christie."
2015-08-31 22:05:19+00:00,JoeToplyn,Joe Paterno Beer is flying off the shelves.No surprise.Liquor stores are selling it to thousands of underage kids and looking the other way.
2015-08-29 21:24:12+00:00,JoeToplyn,Astronomers say that tonight we can expect to see a “supermoon.” A supermoon results from split pants and Kim Kardashian bending over.
2015-08-28 22:08:56+00:00,JoeToplyn,A Washington State trooper caught a woman driving while breastfeeding a child. The woman was charged with violating an open container law.
2015-08-27 21:49:55+00:00,JoeToplyn,"The staff of an Okla. day care center drugged children to make them sleep. So instead of Dr. Seuss, the kids got Dr. William H. Cosby, Jr."
2015-08-26 01:51:34+00:00,JoeToplyn,"Before he attacked on that French train, the gunman watched a cellphone video calling for Jihad. Then he played the video game Angry Burkas."
2015-08-24 22:35:48+00:00,JoeToplyn,"Nicki Minaj left an $11K dress behind at a wedding venue.Which is weird 'cause the wedding venue was the shady,protected area under her ass."
2015-08-22 18:42:01+00:00,JoeToplyn,Yesterday the Dow dropped 531 points. More bad news: there was also an increase of 531 in the number of Bill Cosby accusers.
2015-08-21 21:57:53+00:00,JoeToplyn,Two unarmed U.S. Marines foiled a terrorist attack on a French train. The French crew assisted the Marines by putting the train in reverse.
2015-08-21 02:43:45+00:00,JoeToplyn,"On the list of Ashley Madison users: many employees of the UN. In their defense,those users are claiming diplomatic immunity for their junk."
2015-08-20 02:54:49+00:00,JoeToplyn,The FDA has approved a female libido pill. Just in time for the first-ever FDA Beach Party with the National Organization for Women.
2015-08-19 00:10:01+00:00,JoeToplyn,Today hackers posted 9 gigabytes of stolen Ashley Madison data.Actually because it was on Ashley Madison the 9 GB really only measured 4 GB.
2015-08-18 01:11:46+00:00,JoeToplyn,American Apparel may go out of business. Apparently they’re losing their shirts because they can’t sell their shirts.
2015-08-16 21:56:24+00:00,JoeToplyn,A new study reveals that playing Tetris can reduce cravings for sex. Apparently it makes you tired of fitting oddly-shaped things together.
2015-08-15 22:14:04+00:00,JoeToplyn,Donald Trump visited the Iowa State Fair. There was an awkward moment when he got too close to the 4-H booth and was accidentally sheared.
2015-08-14 00:56:24+00:00,JoeToplyn,A PA couple lost their 5' boa constrictor in a river&amp;they’re concerned about its welfare. The people in the river:“What about our welfare?!”
2015-08-13 01:30:50+00:00,JoeToplyn,"Hillary is turning over her private email server to Justice. Bill has a private email server, too. It’s for sending emails of his privates."
2015-08-11 19:31:20+00:00,JoeToplyn,"Today Donald Trump said he would keep “whining and whining” until he wins. In response, Chris Christie promised to keep “dining and dining.”"
2015-08-10 19:51:43+00:00,JoeToplyn,A New Jersey man is accused of giving unwanted foot massages to pool lifeguards. The good news is he didn’t do the breaststroke.
2015-08-09 20:22:59+00:00,JoeToplyn,Rosie O’Donnell bought a home in Fla. It’s eco-friendly. She heats it with the steam that comes out of her ears thinking about Donald Trump.
2015-08-08 23:56:09+00:00,JoeToplyn,This weekend's big box office disaster: “Fantastic Four.” It’s about the four superhuman people who managed to sit through the entire movie.
2015-08-07 20:49:43+00:00,JoeToplyn,N Korea creating a new time zone which involves setting clocks back half an hour. Very confusing if anybody in N Korea could afford a clock.
2015-08-06 18:51:13+00:00,JoeToplyn,"Keith Richards calls Beatles’ “Sgt. Pepper” album “a mishmash of rubbish.” He would know, because that also describes what he used to snort."
2015-08-05 19:57:26+00:00,JoeToplyn,The mayor of Boston wants to ban chewing tobacco at city ballparks. It was either that or rename the team the Boston Brown Sox.
2015-08-04 21:38:58+00:00,JoeToplyn,A company is selling a surfboard leash that’s also a tourniquet. It’s perfect for surfers who suddenly notice they’re only hanging six.
2015-08-03 19:42:17+00:00,JoeToplyn,Two Chinese distillers are accused of adding Viagra to their liquor. They say it’s so men can stir mixed drinks without using their hands.
2015-08-01 22:01:25+00:00,JoeToplyn,An Indonesian group is giving N. Korea’s Kim Jong-un its “Global Statesman” award. The award goes to the statesman most shaped like a globe.
2015-08-01 01:04:26+00:00,JoeToplyn,"A new study says that climbing trees can improve cognitive skills. “The nursing home is full, Grandma, so get up that sycamore.”"
2015-07-30 21:48:08+00:00,JoeToplyn,"At the 2016 Olympics in Rio,swimmers will be competing in raw sewage. They’ll be okay as long as they don’t touch the floating lane markers."
2015-07-30 02:57:58+00:00,JoeToplyn,Police chased across two states a man accused of stealing underwear. The police wanted him so much they put out an A.P.B.V.D.
2015-07-28 15:54:29+00:00,JoeToplyn,Scientists synthesized a molecule that mimics exercise. Experts predict the scientists will win that football game against the Alpha Betas.
2015-07-28 01:42:24+00:00,JoeToplyn,"On the cover of New York magazine are 35 Bill Cosby accusers. The magazine’s making a big impact,especially when Camille swats Bill with it."
2015-07-25 22:23:12+00:00,JoeToplyn,Michael Jackson wanted to play the “Star Wars” character Jar Jar Binks. It was a small role but Michael always was attracted to minor parts.
2015-07-24 20:22:27+00:00,JoeToplyn,British singer Ed Sheeran admits he sometimes soils his pants onstage. iTunes confirms that’s his least popular download.
2015-07-21 16:09:23+00:00,JoeToplyn,Country superstars Blake Shelton and Miranda Lambert are getting a divorce. They plan to share custody of all their new songs about it.
2015-07-21 15:53:22+00:00,JoeToplyn,Former lottery worker convicted of rigging the system to win $14MM. If he goes to prison he’ll learn a new whole meaning for “Powerball.”
2015-07-20 19:56:07+00:00,JoeToplyn,"Hacker may release millions of names from Ashley Madison adultery website.“But they all consented to have sex with him,” said Camille Cosby."
2015-07-17 22:26:20+00:00,JoeToplyn,The NYPD may relax its enforcement against public urination. It’s all part of a plan to get more people to commute by kayak.
2015-07-16 21:07:14+00:00,JoeToplyn,"CBS says the whole trip to Pluto cost less than 1 NFL stadium. In fact, the whole trip to Pluto even cost less than 1 NFL stadium hot dog."
2015-07-15 23:06:27+00:00,JoeToplyn,Netflix now has 65M subscribers. That means right now 50M people are fast-forwarding thru Orange is the New Black to get to the lesbian sex.
2015-07-15 01:07:53+00:00,JoeToplyn,A new report says that the U.S.’s #1 fuel to generate electricity is now natural gas. So congratulations to the cast of “The View.”
2015-07-13 23:44:42+00:00,JoeToplyn,Male servers at a Scottish pub wear pants because women kept lifting their kilts. Apparently with their drinks the women wanted mixed nuts.
2015-07-09 18:52:11+00:00,JoeToplyn,Hollywood Walk of Fame officials say they won’t remove Bill Cosby’s star because it’s part of history:it’s where Cosby bought his Quaaludes.
2015-07-09 00:21:33+00:00,JoeToplyn,"In North Carolina, police caught a man hiding 13 grams of cocaine in his butt. So I guess you’d call that crack cocaine."
2015-07-07 22:23:40+00:00,JoeToplyn,"The online survey company SurveyMonkey has a new CEO: Bill Veghte. In his first survey, 97% of adults said he should change his last name."
2015-07-06 21:48:21+00:00,JoeToplyn,"20 riders crashed and fell to the ground at the Tour de France. All the cyclists suffered bruised arms, scraped legs, and broken syringes."
2015-07-04 20:21:24+00:00,JoeToplyn,"In CO,fireworks injured 9 people when they misfired.Experts say it’s the biggest 4th of July misfire since the opening of Terminator Genisys"
2015-07-03 22:38:25+00:00,JoeToplyn,A buyer in the U.S. has ordered 1 million doughnuts from France. It’s part of a new U.S. government program to outsource our obesity.
2015-07-02 21:04:50+00:00,JoeToplyn,"At a CA housing project, possible human remains were found inside an apartment wall. In Manhattan that would be called a “cozy one-bedroom.”"
2015-07-01 21:14:04+00:00,JoeToplyn,"A well-known burger restaurant is adding crickets to a milk shake. That’s nothing. In NYC, cockroaches add themselves to your milk shake."
2015-07-01 00:07:57+00:00,JoeToplyn,In MO a cellphone exploded in a teenager’s pocket. The worst part was he burned his fingers when he tried to text his friends about it.
2015-06-29 22:15:02+00:00,JoeToplyn,"Golfer Phil Mickelson has been linked to a $3MM gambling scheme. Even worse, insiders say Mickelson’s bad behavior is par for the course."
2015-06-27 21:22:10+00:00,JoeToplyn,A FL man is upset because his siblings sold the family’s historic slave cabin. The really upsetting part is they sold it to a chain store.
2015-06-26 20:37:43+00:00,JoeToplyn,Disney is banning selfie sticks. No more selfie-stick photos in Disney parks...unless you count Pinocchio using his nose to sext Tinkerbell.
2015-06-25 21:22:12+00:00,JoeToplyn,In 2016 the world’s first jetpack is going on sale.It’ll be perfect for EMTs who quickly have to fly to where people crashed their jetpacks.
2015-06-24 22:40:20+00:00,JoeToplyn,"Now ISIS is minting its own coins. That’s going to give a whole new meaning to, “Tails I win, heads you lose.”"
2015-06-23 22:40:56+00:00,JoeToplyn,A 77-yr-old man woke up from a nap to find a bear biting his ankle.He said the worst part was the bear also ripped his favorite bacon socks.
2015-06-22 17:15:34+00:00,JoeToplyn,"General Mills announced that it is eliminating artificial colors from all its cereals. Your move, Rachel Dolezal."
2015-06-21 15:06:03+00:00,JoeToplyn,An English teacher won’t teach Shakespeare because he’s white and dead. She also won’t teach grammar because she didn’t like “Frasier.”
2015-06-20 23:51:41+00:00,JoeToplyn,Research scientists are growing miniature breasts in petri dishes. And some very lonely female scientists are growing things in test tubes.
2015-06-18 20:36:43+00:00,JoeToplyn,Portugal has senior citizens called “Graffiti Grandmas” who go out on the street and tag walls. Apparently not everybody can afford Depends.
2015-06-17 19:58:44+00:00,JoeToplyn,"Utah Valley Univ. created a “texting lane” on a busy staircase.So now texters will keep to the far right, like almost everyone else in Utah."
2015-06-17 00:24:02+00:00,JoeToplyn,"Stephen Hawking’s son says he programmed swear words into his dad’s voice box.So apparently Hawking was really trying to say “quark seeker."""
2015-06-15 22:29:13+00:00,JoeToplyn,A Japanese court says it’s not adultery if a married person pays for sex. So it’s OK for Japanese to fool around if they have a yen for it.
2015-06-13 18:38:34+00:00,JoeToplyn,"In CA, the owners of a nudist resort were charged with stealing water. Police say the charges also include premeditated skinny-dipping."
2015-06-12 19:58:15+00:00,JoeToplyn,"Yesterday some letters written by Albert Einstein sold for $420,625. The buyer could have paid a lot less but he was obviously no Einstein."
2015-06-11 21:46:37+00:00,JoeToplyn,"Yesterday a Colorado man deliberately shot himself in the foot. According to police, he had been having a lovers’ quarrel with Dr. Scholl."
2015-06-10 19:42:25+00:00,JoeToplyn,"A NC high school graduate had perfect attendance for 13 years. He was so excited, he even thanked the bully who glued him to his chair."
2015-06-09 22:08:17+00:00,JoeToplyn,Toronto is hosting a massive orgy for disabled people. Apparently city officials believe there’s a shortage of handicapped porking.
2015-06-08 22:27:01+00:00,JoeToplyn,"To raise money for a charity, celebrities are posing naked for photos with sea creatures. Charlie Sheen even brought his own crabs."
2015-06-07 00:19:45+00:00,JoeToplyn,Recently on Etsy you could buy soap made with breast milk. No wonder Kim Kardashian got pregnant again: there’s money in it.
2015-06-05 21:54:12+00:00,JoeToplyn,"A new law in Argentina requires public hospitals to hire clowns. Like in the U.S., they’ll work in the billing department."
2015-06-05 01:02:47+00:00,JoeToplyn,Texas doctors performed world's 1st partial skull &amp; scalp transplant. 2nd such transplant was accidentally performed at a Dallas Supercuts.
2015-06-03 22:52:34+00:00,JoeToplyn,"To save money, Disney World is replacing employees with foreigners. In fact, now the Pirates of the Caribbean are from Somalia."
2015-06-03 00:37:51+00:00,JoeToplyn,A sex education teacher took her students to an adult novelty store. The best part was the kids got to inflate their new substitute teacher.
2015-06-01 22:07:51+00:00,JoeToplyn,"A Pakistani politician said women in jeans are responsible for earthquakes. Actually what he said was,“They give rise to a 3.8 in my pants.”"
2015-05-30 23:47:56+00:00,JoeToplyn,President Obama just signed a disaster declaration for Texas. Insiders predict he’ll also do the same for the movie “Aloha.”
2015-05-29 21:22:05+00:00,JoeToplyn,Today Sepp Blatter was re-elected as the president of FIFA. FIFA officials announced the results right after Blatter counted the votes.
2015-05-28 22:15:42+00:00,JoeToplyn,As of July the Canadian government will no longer tax feminine hygiene products. Tax officials say they’ll be able to absorb their losses.
2015-05-28 01:48:03+00:00,JoeToplyn,Lamborghini signed a deal to build a new SUV. It’ll have so much cargo space it’ll even be able to hold all the money you’ll need to buy it.
2015-05-27 00:06:30+00:00,JoeToplyn,"In PA, an 82-year-old man rode a roller coaster 95 times in one day.Even more impressive, that night he got up 95 times to use the bathroom."
2015-05-25 22:32:02+00:00,JoeToplyn,People are trying to get a Mexican demon to spin a pencil. Apparently Mexican demons spin pencils that American demons don’t want to spin.
2015-05-23 18:43:22+00:00,JoeToplyn,"It’s Memorial Day weekend, time for cookouts. Even executives at TLC are roasting hot dogs over a burning pile of Duggar contracts."
2015-05-22 20:54:07+00:00,JoeToplyn,"A recent poll says that sex is better in a hotel than at home, unless it ends with, “Where did the chocolate go that was on the pillow?”"
2015-05-21 22:17:27+00:00,JoeToplyn,"In France, a drug dealer is giving loyalty cards to his marijuana customers. He calls it his frequent-flyer program."
2015-05-21 01:53:03+00:00,JoeToplyn,"Tonight is David Letterman’s last show. Everybody’s sad. In fact, even the squirrels in Central Park stopped playing with their nuts."
2015-05-19 13:50:12+00:00,JoeToplyn,The staff of a luxury NYC apt. building is being scared away by ghosts.The good news is the ghosts are being scared away by the cockroaches.
